url,comment,date,name,readers
https://censor.net/ua/news/3260867/ni_dystantsiyinomu_navchannyu_u_vinnytsi_batky_shkolyariv_vyyishly_na_protest_fotoreportaj,"батьки повинні розробити дітям інший вид завдань, підходящих для дистанційної форми занять? а вчилки лише ""зібрати"" знання на контрольних? а ти ще не купив собі губозакаточний механізм?",20.04.2021,Веретено,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260867/ni_dystantsiyinomu_navchannyu_u_vinnytsi_batky_shkolyariv_vyyishly_na_protest_fotoreportaj,ну пусть тогда им обменяют дистанционое обучение на дистанционное лечения когда они будут задыхаться от короны,20.04.2021,John Anderson,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260867/ni_dystantsiyinomu_navchannyu_u_vinnytsi_batky_shkolyariv_vyyishly_na_protest_fotoreportaj,"Даже не надо угадывать, за кого эти зебилы голосовали.",20.04.2021,Владимир Елисеев,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260867/ni_dystantsiyinomu_navchannyu_u_vinnytsi_batky_shkolyariv_vyyishly_na_protest_fotoreportaj,"Нет дистанционному обучению, нет маскам и прививкам. Где-то я это уже слышал.",20.04.2021,orksbaltazar baltazar,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/photo_news/3260860/vaktsynatsiya_preparatom_coronavac_rozpochalasya_na_luganschyni_fotoreportaj,Пиз-ц тупые.... Вы вообще думаете о чем пафосно заявляете? На всю Луганщину пришло вакцин на 400 человек..... Когда уподобившись рашке будем открывать остановки... туалеты....? Танцевать танцы ракет?,20.04.2021,Serg Sergeev,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/video_news/3260912/proyekt_bez_tsenzury_koli_mojna_vse_chomu_zelenskyyi_povynen_pokaraty_slugu_narodu_tyschenka_video,"Если этого быка и сейчас не накажут серьезно, то можна всем открывать рестораны, кафе, кинотеатры. Если можна Коле-жопе, можно и всем.",20.04.2021,Lada2014,"{""reading_me"": 0, ""i_am_reading"": ""41""}"
https://censor.net/ua/video_news/3260912/proyekt_bez_tsenzury_koli_mojna_vse_chomu_zelenskyyi_povynen_pokaraty_slugu_narodu_tyschenka_video,"Ниможна, ибо Тищенко - хазяин жизни, а среднестатестический зебил - тупо никто ",21.04.2021,Підлога Маккартні,"{""reading_me"": 0, ""i_am_reading"": ""6""}"
https://censor.net/ua/video_news/3260912/proyekt_bez_tsenzury_koli_mojna_vse_chomu_zelenskyyi_povynen_pokaraty_slugu_narodu_tyschenka_video,И только когда зебилы вместе и когда их 73 % только тогда они сила и способны сделать себя вместе ,21.04.2021,Підлога Маккартні,"{""reading_me"": 0, ""i_am_reading"": ""6""}"
https://censor.net/ua/video_news/3260912/proyekt_bez_tsenzury_koli_mojna_vse_chomu_zelenskyyi_povynen_pokaraty_slugu_narodu_tyschenka_video,"""Мастер и Маргарита"" перечитайте у нас бал сатаны разгул нечести......",20.04.2021,Dima qwe,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/video_news/3260912/proyekt_bez_tsenzury_koli_mojna_vse_chomu_zelenskyyi_povynen_pokaraty_slugu_narodu_tyschenka_video,"Точно. особенно эпизод в театре. Когда шмотки и деньги ""на шару"" раздавали  Потом лохи голыми и босыми оказались  ",20.04.2021,Frol Fedoroff,"{""reading_me"": 0, ""i_am_reading"": ""69""}"
https://censor.net/ua/video_news/3260912/proyekt_bez_tsenzury_koli_mojna_vse_chomu_zelenskyyi_povynen_pokaraty_slugu_narodu_tyschenka_video,"""Слуга"" Тищенко провів бенкет у Києві, плюючи на карантин. Інічого йому не буде, бо... https://www.youtube.com/watch?v=tcjWBPp_JUU",20.04.2021,Чайка Київ,"{""reading_me"": 0, ""i_am_reading"": ""3""}"
https://censor.net/ua/video_news/3260912/proyekt_bez_tsenzury_koli_mojna_vse_chomu_zelenskyyi_povynen_pokaraty_slugu_narodu_tyschenka_video,"Если он бультерьер, то должен есть собачий корм. Из лотка.",21.04.2021,Colt,"{""reading_me"": 0, ""i_am_reading"": ""11""}"
https://censor.net/ua/video_news/3260912/proyekt_bez_tsenzury_koli_mojna_vse_chomu_zelenskyyi_povynen_pokaraty_slugu_narodu_tyschenka_video,"..ну хоть все увидели эту его надувную ляльку, как он утверждает с инструкцией к ней, которую он готов надувать со всех сторон",21.04.2021,Danilo Kosmina 10be22a1,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260826/vechirky_i_pidpilni_svyatkuvannya_v_rozpal_karantynu_neprypustymi_covid_ne_vybyraye_za_sotsialnym_statusom," Стєпашка, а твій Коля Катлєта про це знає? А твій ЗЕлений Віслюк про це знає, розгулюючи по Буковелю без маски, і селфлячись з такими самими баранами, як сам? ",20.04.2021,Джура,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260826/vechirky_i_pidpilni_svyatkuvannya_v_rozpal_karantynu_neprypustymi_covid_ne_vybyraye_za_sotsialnym_statusom,А хвамилию главнарушителя слабо произнести? Или- не велят?,20.04.2021,Андрей Шевченко 29aa0d51,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260826/vechirky_i_pidpilni_svyatkuvannya_v_rozpal_karantynu_neprypustymi_covid_ne_vybyraye_za_sotsialnym_statusom,"ссыкотно, у того кум - начальник ***********!",20.04.2021,Small Jerboa,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260826/vechirky_i_pidpilni_svyatkuvannya_v_rozpal_karantynu_neprypustymi_covid_ne_vybyraye_za_sotsialnym_statusom,та сторона,20.04.2021,multissstar .,"{""reading_me"": 0, ""i_am_reading"": ""3""}"
https://censor.net/ua/news/3260826/vechirky_i_pidpilni_svyatkuvannya_v_rozpal_karantynu_neprypustymi_covid_ne_vybyraye_za_sotsialnym_statusom,"Ой-ой-ой, Тищенко уже стало стыдно!... чуть-чуть... на пять секунд...  ",20.04.2021,Small Jerboa,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260826/vechirky_i_pidpilni_svyatkuvannya_v_rozpal_karantynu_neprypustymi_covid_ne_vybyraye_za_sotsialnym_statusom,празднования в разгар карантина недопустимы/ Степанов договорится-отберут у него красивую курточку.,20.04.2021,Иван Петрович Сидоров,"{""reading_me"": 0, ""i_am_reading"": ""1""}"
https://censor.net/ua/news/3260826/vechirky_i_pidpilni_svyatkuvannya_v_rozpal_karantynu_neprypustymi_covid_ne_vybyraye_za_sotsialnym_statusom,"Уверен, что 90% ""Слуг"" и лиц, приближенных к ""императору"" уже привиты. ",20.04.2021,Евгений Парамонов 509e6bc8,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260826/vechirky_i_pidpilni_svyatkuvannya_v_rozpal_karantynu_neprypustymi_covid_ne_vybyraye_za_sotsialnym_statusom,"вот интересно, где Степанов будет хранить свою куртку летом, в шкафу или сейфе?",20.04.2021,multissstar .,"{""reading_me"": 0, ""i_am_reading"": ""3""}"
https://censor.net/ua/news/3260826/vechirky_i_pidpilni_svyatkuvannya_v_rozpal_karantynu_neprypustymi_covid_ne_vybyraye_za_sotsialnym_statusom,"Фу.... У вас совсем нет вкуса..... Какое ""хранить""? В след сезоне она уже выйдет из моды..... Носить устаревшее шмотье - моветон.... Пацаны в бане не поймут!",20.04.2021,Serg Sergeev,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260826/vechirky_i_pidpilni_svyatkuvannya_v_rozpal_karantynu_neprypustymi_covid_ne_vybyraye_za_sotsialnym_statusom,"вибирає: колі котлєти не їздять у маршрутках як огірки, у них свої тачки, до їх послух кращі лікарні і лікарі. так що хозяєвам життя ще треба пошукати де заразитись.",20.04.2021,Веретено,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260826/vechirky_i_pidpilni_svyatkuvannya_v_rozpal_karantynu_neprypustymi_covid_ne_vybyraye_za_sotsialnym_statusom,Степаша так це ж все ваша зелена помийка так святкує. У чому проблема?,20.04.2021,GHblehjr,"{""reading_me"": 0, ""i_am_reading"": ""3""}"
https://censor.net/ua/news/3260826/vechirky_i_pidpilni_svyatkuvannya_v_rozpal_karantynu_neprypustymi_covid_ne_vybyraye_za_sotsialnym_statusom,Куртяк не жмет?,20.04.2021,Владимир fd08a616,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260826/vechirky_i_pidpilni_svyatkuvannya_v_rozpal_karantynu_neprypustymi_covid_ne_vybyraye_za_sotsialnym_statusom,"Да хрен с ними, пусть хоть все там переболеют. Тут дело в другом. Какого нибудь ФОПа торгующего трусами/носками менты гоняют, штрафуют. А другие, ""элита"", спокойной себе работают, зарабатывают.",20.04.2021,Vitaliy Mauler,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260826/vechirky_i_pidpilni_svyatkuvannya_v_rozpal_karantynu_neprypustymi_covid_ne_vybyraye_za_sotsialnym_statusom,"Чому мовчить Авакян? На це порушення має реагувати саме він. Лізе з усіх шпарин, коментуючи те, що не відноситься до його обов'язків. А тут мовчать і він, і його Геращенка.",20.04.2021,Алла Новосад 5b57f84f,"{""reading_me"": 0, ""i_am_reading"": ""1""}"
https://censor.net/ua/news/3260826/vechirky_i_pidpilni_svyatkuvannya_v_rozpal_karantynu_neprypustymi_covid_ne_vybyraye_za_sotsialnym_statusom,"вы уже определитесь со своим шапито, кому что можно , а кому нельзя",20.04.2021,Aleks_15,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260826/vechirky_i_pidpilni_svyatkuvannya_v_rozpal_karantynu_neprypustymi_covid_ne_vybyraye_za_sotsialnym_statusom,степанов такое же дерьмо как и коля и зеля,20.04.2021,антиватник черниговский,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260819/za_dobu_v_kyyevi_vid_covid19_pomerly_36_osib_vydujaly_265_vyyavyly_892_vypadky_klychko,"В Харькове с ковидной медициной лучше всё-таки.Прекрасные врачи,прекрасный персонал.Работают на износ.Городские и областные власти -дерьмо ,сродни киевским",20.04.2021,Иван Кравченко 507ed38e,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260819/za_dobu_v_kyyevi_vid_covid19_pomerly_36_osib_vydujaly_265_vyyavyly_892_vypadky_klychko,На Велюр и Фабиус надо сбросить атомные бомбы тогда в Киеве не будет коронавируса,20.04.2021,Артём Степаныч,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260805/nayivajcha_sytuatsiya_z_koronavirusom_sogodni_v_kyyevi_ta_nyztsi_oblasteyi_stepanov,Гаденыш.,20.04.2021,Диды Выпивали,"{""reading_me"": 0, ""i_am_reading"": ""1""}"
https://censor.net/ua/news/3260805/nayivajcha_sytuatsiya_z_koronavirusom_sogodni_v_kyyevi_ta_nyztsi_oblasteyi_stepanov,Гаденыш в пальтишке),20.04.2021,Владислав Обужеванний,"{""reading_me"": 0, ""i_am_reading"": ""2""}"
https://censor.net/ua/news/3260805/nayivajcha_sytuatsiya_z_koronavirusom_sogodni_v_kyyevi_ta_nyztsi_oblasteyi_stepanov,да ладно так убиваться. скоро паска. подтянутся и остальные области.,20.04.2021,Fjall_Raven,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260805/nayivajcha_sytuatsiya_z_koronavirusom_sogodni_v_kyyevi_ta_nyztsi_oblasteyi_stepanov,Министр фейковой эпидемии,20.04.2021,V W bb40c8a5,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260805/nayivajcha_sytuatsiya_z_koronavirusom_sogodni_v_kyyevi_ta_nyztsi_oblasteyi_stepanov,"З цього тижня відкрили молодші школи: знову в маршрутках повно батьків з дітлахами. На носі Великдень - буде нам ""плато"" та Еверест! Вакцинація провалена !",20.04.2021,tom peter,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260805/nayivajcha_sytuatsiya_z_koronavirusom_sogodni_v_kyyevi_ta_nyztsi_oblasteyi_stepanov,Самая тяжелая ситуация с коронавирусом сегодня - в голове у степанова.... если это можно назвать головой....,20.04.2021,Alex Walewski 08494ca1,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,,20.04.2021,Сергей Андрейчев,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"Стебанов, не треба апроксімірувати по своїй роботі!",20.04.2021,tom peter,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,хорошо сказано☝️,20.04.2021,die Sonne b2a94bf7,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,,20.04.2021,Джура,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"Зараз Великодневі свята, дітей в школу вже збирають, тепліше стане - буде нам плато та спади....",20.04.2021,tom peter,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"""Уверен, что данная ситуация в ближайшем будущем разрешится и мы начнем получать вакцины в полном объеме, за которые уже заплатили средства"", - выразил уверенность министр. Источник: https://censor.net/ru/n3260801  Степанов просто таки мастер продавать свою ""уверенность"". Осталось понять почему по поводу не начавшейся до сих пор массовой вакцинации молчат (или лучше сказать и вовсе отстранились) наши самые крутые премьер и президент? или они у нас как свадебные генералы только про ""перемоги"" рассказывать будут?",20.04.2021,Виталик Головченко,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,провальный он только в Украине и толь ко из-за действий этого Степанова,20.04.2021,Gennadiy Golitsin,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,Последний аргумент Степанова ,20.04.2021,John Aba,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,брехло.,20.04.2021,Олександр Лєсовой,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"Он, просто ""поводил гуем по губам"" идиотам, которые до сих пор скандируют ""Зеля давай!""",20.04.2021,Дмитрий Ч,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,Степашка ну назови мне еще какую нить страну...где вакцинируют ОДНОГО человека в час??  Вы что вакцину и шприцы прям на месте производите что ли??,20.04.2021,Привет,"{""reading_me"": 0, ""i_am_reading"": ""16""}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"""Остатками Pfizer не будут вакцинировать лидеров мнений и политиков"".   https://censor.net/ru/video_news/3260798/ostatkami_pfizer_ne_budut_vaktsinirovat_liderov_mneniyi_i_politikov_stepanov_video",20.04.2021,Beer Bear,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,Дякую за уточнення.,20.04.2021,Чайка Київ,"{""reading_me"": 0, ""i_am_reading"": ""3""}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,Настало время офигительных историй.,20.04.2021,Виталий Шевченко b699d4b7,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"когда же пересохнет этот пустопорожний, гнусный и лживый фонтан...",20.04.2021,die Sonne b2a94bf7,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"Особливо в Ізраїлі , там міністр куртку не купив .",20.04.2021,Александр Товба,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,И Украина - чемпион по провальному вакционированию!,20.04.2021,Боря Боря,"{""reading_me"": 0, ""i_am_reading"": ""3""}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,Дурак! Знайшов собі виправдання...,20.04.2021,Віктор c1638d64,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"Все кто всю жизнь безбожно воруют, к концу жизни становятся больными на голову. Степанов ркордсмен, он уже сейчас больной на голову, хотя многие его ещё считают дееспособным.",20.04.2021,Vladimir Soukhov,"{""reading_me"": 0, ""i_am_reading"": ""3""}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"Правильна, Степанов!!! Чиста ""па-савецки"" - ""А в Америке негры не доедают!!!..."".",20.04.2021,Яр Холодний,"{""reading_me"": 0, ""i_am_reading"": ""7""}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,,20.04.2021,Чайка Київ,"{""reading_me"": 0, ""i_am_reading"": ""3""}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,Оно заметно по степанову оно с утра приняло не ту вакцину что такую хрень нести ,20.04.2021,Александр Шмырев,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"ЗЕбилы подкуйловники,вы точно заслужили прободной язвы желудка через свой выбор.....при Порохе даже вопрос такой не поднимался.....",20.04.2021,майкл бом 2c607f23,"{""reading_me"": 0, ""i_am_reading"": ""1""}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,При порохе вообще никакой вопрос не поднимался. Потому его пинком под жопу и выпихнули с кресла президента.,20.04.2021,ViXP,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"Да действительно, ни наступления Рашки не остановили, ни армию не реанимировали, ни ракетной программы не приняли, ни экономику с полного ануса не подняли, даже в бюджете Зеле оставили всего несколько десятков ярдов (сами то ого-го какой бюджет приняли), ни без виза, ни томоса.....Короче нихрена не сделали! Толи дело Зеля аки пчелка!!!",20.04.2021,Дмитрий Ч,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"""пинком под жопу и выпихнули с кресла президента"" его только потому, что огромное количество идиотов любят смотреть 1+1, Сватов, Голобородька...",20.04.2021,Дмитрий Ч,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"Это не последняя пандемия,нужно вводить в строй мощности способные хотя бы по лицензии выпускать вакцину.Прямая угроза нацбезопасности.нужна собственная вакцина.",20.04.2021,5050,"{""reading_me"": 0, ""i_am_reading"": ""1""}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,Да хоть десять собственных вакцин...все это до сраки если не организован сам процесс вакцинации.... 600 пунктов вакцинации вакцинируют за сутки 12000 человек.....то бишь каждый пункт вакцинации вакцинирует ОДНОГО человека в ЧАС....при том что в Украину УЖЕ поступило около двух миллионов доз вакцин....,20.04.2021,Привет,"{""reading_me"": 0, ""i_am_reading"": ""16""}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"А,так это министр должен вакцинацию проводить?Как брать деньги у нас даже нянечки знают,а как вакцинацию проводить все на министра показывают.",20.04.2021,5050,"{""reading_me"": 0, ""i_am_reading"": ""1""}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,Министр должен организовать механизм вакцинации..... Или ты считешь что один человек за 60 минут минут это нормально?? В Макдональсе на Макдрайве в три раза больше людей успевают обслужить за 60 минут....а в зале наверное в десять раз больше....  Это обычный внутремышечный укол...его может сделать кто угодно... медсестра...фельдшер....да просто любой человек с минимальными навыками....,20.04.2021,Привет,"{""reading_me"": 0, ""i_am_reading"": ""16""}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"Министр должен организовать механизм вакцинации.....  ююююююююююююююююююююююююююююююююююююююююююююююююююююююююююю  Это глупости,а вот что бы сделал я и тут большой вопрос к местным властям. Мэр вызывает на совещание всю медицинскую пис...ту и ставит их раком,если не понимают,то ставится вопрос о их соответствии ,а при надобности открываются уголовные дела за саботаж,НО.Но всё это при наличии неиспользованной вакцины. Что это за мед работники,которым нужно организовывать процесс вакцинации.",20.04.2021,5050,"{""reading_me"": 0, ""i_am_reading"": ""1""}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"При чем тут местные власти ..если это работа министерства здравоохранения?? И никто не говорит что скот степашка должен сделать это лично...это должно сделать его министерство...а он как руководитель этого министерства за это в ответе... Или нахрена нам министр?? Куртки покупать??  И что значит ""наличие неиспользованной вакцины""....у нас в Украине около 2 миллионов доз неиспользованной вакцины....",20.04.2021,Привет,"{""reading_me"": 0, ""i_am_reading"": ""16""}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"И что значит ""наличие неиспользованной вакцины""....у нас в Украине около 2 миллионов доз неиспользованной вакцины....  ююююююююююююююююююююююююююююююююююююююююююююююююююююююююююю  Это значит её надо иметь на месте вакцинации. А клизмы врачи не разучились ещё делать,может из Киева подмогу прислать? Местная власть на то и власть,что бы не только бюджет пилить,но и заботиться о безопасности граждан.",20.04.2021,5050,"{""reading_me"": 0, ""i_am_reading"": ""1""}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,А она на месте...в Украине...а вот доставить ее по областям...это уже задача министерства...и скота степашки..... Или мэры должны приехать в Киев и забрать?? ,20.04.2021,Привет,"{""reading_me"": 0, ""i_am_reading"": ""16""}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"Если бы я был мэром и проблема была бы только приехать и забрать,то я поехал бы и забрал.",20.04.2021,5050,"{""reading_me"": 0, ""i_am_reading"": ""1""}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,И какой смысл в собственном производстве вакцин...если которые есть не могут уколоть?? Нехватки вакцин на сегодняшнимй день в Украине не наблюдается....наблюдается нехватка мозгов у министра...,20.04.2021,Привет,"{""reading_me"": 0, ""i_am_reading"": ""16""}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"Степашка, высунь язык из ""высокого"" низкорослого ануса і ти побачиш: Україна - це не увесь світ",20.04.2021,Danilo Kosmina 10be22a1,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"А Украина рекордсмен по провалам в вакцинации. Уверенно держим в мире первое место. Мы были первыми и единственными, кто продал маски из Гос.Резерва.",20.04.2021,Vladimir Soukhov,"{""reading_me"": 0, ""i_am_reading"": ""3""}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"Штучний ажиотаж для нагнітання паніки. В воюючій країні так істерити через вірус - ну, смішно.",20.04.2021,Меркава,"{""reading_me"": 0, ""i_am_reading"": ""3""}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"для того чтобы вакцины в Украине стало больше, нужно строить новые ""эпицентры"" и чаще встречать ""мрии"".",20.04.2021,Fjall_Raven,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"Если там - это провал, то как назвать то, что здесь?",20.04.2021,jklpqrs,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"- Хто винний? - Невiстка! - Так їїж вдома небуло. - А оно, плахта висить!",20.04.2021,Паравоз,"{""reading_me"": 0, ""i_am_reading"": ""1""}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,Это ложь,20.04.2021,ViXP,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"В США - 34% вакцинованих, в Ізраїлі -100 % вакцинованих, в Україні - 1%, так де провал?",20.04.2021,artem shepit,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"Израиль. По состоянию на сегодня. Полностью вакцинированы более 53% населения страны и более 73% взрослого населения (старше 16 лет). Первую прививку получили более 57% израильтян, около 79% взрослого населения.",20.04.2021,Rouhh Elohim,"{""reading_me"": 0, ""i_am_reading"": 0}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"Подняли шум напугали, потом толпа привыкла , перестала обращать внимание, и скоро совсем забудет про пандемию.Но не коронобесов разбогатевших на пропагнде, брехне и мародерстве. За вами скоро прийдут с консфискацией не только курток. Смотрим новое шоу суды над проповедниками ковида. Такое прощать нельзя .Ковид-опозиция и перевыборы неизбежны.",20.04.2021,юра Лонг,"{""reading_me"": 0, ""i_am_reading"": ""1""}"
https://censor.net/ua/news/3260801/protses_vaktsynatsiyi_mayije_provalnyyi_po_vsomu_svitu_stepanov,"У Степанова-убийцы мозги и совесть равны друг другу и, соответственно, нулю. 00. Параша - короче.",20.04.2021,Alex Alex 801ff945,"{""reading_me"": 0, ""i_am_reading"": ""22""}"
